MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20,1,69.0,7758,1,1,0,3,0,1,2,7,7,6,3,4,5,7,1962,2001,4,0,4,12,3,0.0,1,1,5,1,2,3,0,588,5,0,411,999,4,1,1,0,999,0,0,999,1,0,1,0,3,1,0,6,0,0,5,3,1963.0,2,1,264,2,2,2,0,132,0,0,0,0,3,4,4,0,3,2007,4,1,132500
20,1,80.0,9600,1,1,3,3,0,2,2,19,7,6,3,4,5,7,1950,2007,4,0,1,2,3,0.0,0,2,5,1,2,3,0,607,5,0,506,1113,4,1,1,0,1113,0,0,1113,0,0,1,0,3,1,0,5,0,1,1,0,1950.0,2,1,264,2,2,2,0,80,120,0,0,0,3,4,4,0,7,2009,4,1,147000
20,1,79.0,10289,1,1,3,3,0,2,2,19,7,6,3,4,5,7,1965,1965,5,0,1,2,1,168.0,1,2,5,1,2,3,0,836,5,0,237,1073,4,2,1,0,1073,0,0,1073,1,0,1,1,3,1,1,6,0,0,5,0,1965.0,3,2,515,2,2,2,0,0,0,0,0,0,3,4,4,0,6,2007,4,1,156000
20,1,70.0,12243,1,1,0,3,0,2,2,23,7,6,3,4,5,6,1971,1971,4,0,10,12,3,0.0,1,2,5,0,2,1,0,998,5,0,486,1484,4,1,1,0,1484,0,0,1484,0,0,2,0,3,1,1,7,0,1,2,0,1971.0,2,2,487,2,2,2,224,0,0,0,180,0,3,4,4,0,2,2007,4,1,175000
190,1,60.0,10800,1,1,3,3,0,1,2,10,7,6,4,1,5,4,1900,1970,4,0,0,1,3,0.0,1,3,5,1,3,3,2,664,5,0,290,954,4,2,0,4,1766,648,0,2414,0,0,2,0,3,2,1,10,5,1,1,0,1970.0,2,2,520,2,3,1,142,0,0,0,0,0,3,4,4,0,5,2006,8,1,160000
180,4,21.0,1526,1,1,3,3,0,2,2,20,7,6,0,5,4,8,1970,2002,4,0,15,3,3,0.0,1,1,5,0,2,1,4,515,5,0,115,630,4,2,1,0,630,0,0,630,1,0,1,0,1,1,0,3,0,0,5,0,1970.0,2,1,286,2,2,2,0,0,0,0,0,0,3,4,4,0,5,2009,4,1,86000
160,4,69.0,2665,1,1,3,3,0,2,2,20,7,6,1,0,5,6,1976,1976,4,0,15,3,3,0.0,1,2,4,0,2,0,5,0,5,0,264,264,4,2,1,0,616,688,0,1304,0,0,1,1,3,1,1,4,0,1,1,4,1976.0,1,1,336,2,2,2,141,24,0,0,0,0,3,4,4,0,6,2008,4,1,115000
50,1,79.0,9490,1,1,3,3,0,2,2,19,1,6,3,1,6,7,1941,1950,4,0,0,1,3,0.0,1,2,5,1,2,3,2,403,1,165,238,806,4,2,1,4,958,620,0,1578,1,0,1,0,3,1,2,5,0,2,2,0,1941.0,2,1,240,2,2,2,0,0,32,0,0,0,3,0,4,0,8,2006,4,1,133000
60,1,105.0,15578,1,1,0,3,0,1,2,8,7,6,3,0,6,5,2006,2006,4,0,5,7,3,0.0,0,2,4,0,2,3,5,0,5,0,728,728,4,1,1,0,728,728,0,1456,0,0,2,1,3,1,1,8,0,0,5,0,2006.0,3,2,429,2,2,2,0,0,0,0,0,0,3,4,4,0,5,2006,1,3,172785
20,1,70.0,7931,1,1,3,3,0,2,2,19,7,6,3,4,5,6,1960,1960,4,0,11,1,3,0.0,1,2,5,1,2,3,2,374,3,532,363,1269,4,2,1,4,1269,0,0,1269,0,0,1,1,3,1,1,6,0,1,3,3,1964.0,2,1,308,2,2,2,0,0,0,0,0,0,3,4,4,0,6,2008,4,1,155000
30,4,50.0,5784,1,1,3,3,0,2,2,10,1,6,3,4,5,8,1938,1996,4,0,1,2,3,0.0,1,2,2,2,2,3,5,0,5,0,190,190,4,1,1,4,886,0,0,886,0,0,1,0,2,1,1,4,0,0,5,0,1938.0,2,1,273,2,2,2,144,20,80,0,0,0,3,4,4,0,12,2009,4,1,91300
30,0,60.0,7879,1,1,3,3,0,2,2,5,7,6,3,4,4,5,1920,1950,4,0,0,1,3,0.0,1,2,5,1,2,3,1,495,5,0,225,720,4,2,0,4,720,0,0,720,0,0,1,0,2,1,1,4,0,0,5,5,1980.0,0,0,0,5,5,1,0,523,115,0,0,0,3,1,4,0,11,2009,4,0,34900
20,1,69.0,12692,1,1,0,3,0,2,2,14,7,6,3,4,8,5,1992,1993,5,0,11,13,3,0.0,0,2,4,0,2,3,4,1231,5,0,1969,3200,4,4,1,0,3228,0,0,3228,1,0,3,0,4,1,0,10,0,1,1,0,1992.0,3,2,546,2,2,2,264,75,291,0,0,0,3,4,4,0,5,2007,4,1,430000
50,1,60.0,9120,1,2,3,3,0,2,2,11,7,6,3,1,7,6,1925,1950,4,0,0,1,3,0.0,1,1,4,1,2,3,1,329,5,0,697,1026,4,4,1,0,1133,687,0,1820,1,0,2,0,4,1,1,8,0,0,5,3,1925.0,2,1,240,2,2,1,0,100,0,0,0,0,3,3,4,0,6,2008,4,1,184000
20,1,65.0,7800,1,1,3,3,0,2,2,7,7,6,3,4,5,7,1967,2004,5,0,4,6,1,89.0,1,2,4,1,2,3,0,450,5,0,414,864,4,4,1,0,899,0,0,899,0,0,1,0,3,1,0,5,0,0,5,0,1967.0,1,1,288,2,2,2,64,0,0,0,0,0,3,0,4,0,6,2009,4,1,130000
20,1,70.0,7535,1,1,0,3,0,2,2,19,7,6,3,4,5,7,1958,1985,4,0,1,2,3,0.0,1,2,5,1,2,3,2,111,3,279,522,912,4,3,1,0,912,0,0,912,0,1,1,0,2,1,1,5,0,0,5,0,1958.0,1,1,297,2,2,2,12,285,0,0,0,0,3,2,0,480,6,2007,4,1,120000
160,4,21.0,1890,1,1,3,3,0,2,2,16,7,6,0,0,6,5,1973,1973,4,0,4,6,1,285.0,1,2,5,1,2,3,2,356,5,0,316,672,4,2,1,0,672,546,0,1218,0,0,1,1,3,1,1,7,0,0,5,3,1973.0,2,1,264,2,2,2,144,28,0,0,0,0,3,4,4,0,5,2007,4,1,113000
60,3,75.0,9803,1,1,3,3,0,2,2,0,7,6,3,0,7,5,2005,2005,4,0,5,7,3,0.0,0,2,4,0,2,3,4,400,5,0,466,866,4,1,1,0,866,902,0,1768,0,0,2,1,3,1,0,7,0,0,5,0,2005.0,3,2,603,2,2,2,0,108,0,0,0,0,3,4,4,0,2,2008,4,1,226700
20,1,70.0,9170,1,1,3,3,0,1,2,1,6,6,3,4,5,7,1965,1965,5,0,1,2,3,0.0,1,2,5,1,2,3,0,698,4,96,420,1214,4,4,1,0,1214,0,0,1214,1,0,1,0,2,1,1,6,0,0,5,3,1965.0,2,2,461,3,3,2,0,0,184,0,0,0,3,3,0,400,4,2007,4,1,140000
20,1,100.0,15602,1,1,0,3,0,2,2,13,7,6,3,4,7,8,1959,1997,4,0,11,1,3,0.0,1,2,5,1,2,3,0,1247,5,0,254,1501,4,2,1,0,1801,0,0,1801,1,0,2,0,1,1,1,6,0,2,2,0,1959.0,1,2,484,2,2,2,0,54,0,0,161,0,3,1,4,0,3,2010,4,1,289000
160,1,24.0,2308,1,1,3,3,0,2,2,22,7,6,1,0,6,5,1974,1974,4,0,10,8,3,0.0,1,2,5,1,2,3,0,257,1,495,103,855,4,2,1,0,855,467,0,1322,0,1,2,1,3,1,1,6,0,1,3,0,1974.0,2,2,440,2,2,2,260,0,0,0,0,0,3,4,4,0,6,2009,4,1,147000
90,4,60.0,7596,1,0,3,3,0,2,2,10,1,6,2,0,5,5,1952,1952,5,0,0,1,1,360.0,1,2,5,1,2,3,5,0,5,0,960,960,4,1,1,0,960,1000,0,1960,0,0,2,0,4,2,1,10,0,0,5,3,1952.0,2,2,400,2,2,1,0,0,0,0,0,0,3,4,4,0,7,2009,5,1,124500
60,1,80.0,9554,1,1,0,3,0,2,2,6,7,6,3,0,8,5,1993,1994,4,0,5,7,1,125.0,0,2,4,0,2,3,4,380,5,0,397,777,4,4,1,0,1065,846,0,1911,0,0,2,1,3,1,0,8,0,1,2,0,1993.0,3,2,471,2,2,2,182,81,0,0,0,0,3,4,4,0,9,2006,4,1,215000
20,3,75.0,7862,1,1,0,3,0,2,2,0,7,6,3,4,6,5,2009,2009,4,0,5,7,3,0.0,0,2,4,0,2,3,4,27,5,0,1191,1218,4,4,1,0,1218,0,0,1218,0,0,2,0,2,1,0,4,0,0,5,0,2009.0,1,2,676,2,2,2,0,102,0,0,0,0,3,4,4,0,9,2009,1,3,208300
70,4,60.0,9600,1,1,3,3,0,2,2,10,7,6,3,0,7,9,1928,2005,2,0,1,2,3,0.0,1,4,2,1,2,3,1,141,5,0,548,689,4,4,1,0,689,689,0,1378,0,0,2,0,3,1,0,7,0,1,1,3,1928.0,2,2,360,2,2,1,0,0,116,0,0,0,3,4,4,0,10,2008,4,1,161000
20,1,80.0,9600,1,1,3,3,0,1,2,19,7,6,3,4,5,6,1959,1959,4,0,1,2,1,132.0,1,2,5,1,2,3,0,991,5,0,50,1041,4,4,1,0,1041,0,0,1041,1,0,1,0,3,1,1,6,0,0,5,0,1959.0,3,1,270,2,2,2,224,88,0,0,0,0,3,0,4,0,7,2009,4,1,124500
20,1,75.0,14559,1,1,3,3,0,2,2,19,7,6,3,4,5,7,1951,2000,5,0,0,1,0,70.0,0,2,5,1,2,3,2,650,1,180,178,1008,4,4,1,0,1363,0,0,1363,1,0,1,0,2,1,1,6,1,2,2,1,1951.0,2,1,288,2,2,2,324,42,0,0,168,0,3,4,0,2000,6,2009,4,1,164900
120,1,40.0,6792,1,1,0,3,0,2,2,3,7,6,1,4,7,5,2005,2006,4,0,5,7,2,94.0,0,2,4,0,2,3,5,0,5,0,1368,1368,4,4,1,0,1368,0,0,1368,0,0,2,0,2,1,0,6,0,1,1,0,2005.0,3,2,474,2,2,2,132,35,0,0,0,0,3,4,4,0,3,2006,1,3,202665
20,1,70.0,9100,1,1,3,3,0,1,2,19,6,6,3,4,5,5,1958,1958,4,0,5,7,3,0.0,1,2,5,1,2,3,2,521,3,174,169,864,4,2,1,0,864,0,0,864,1,0,1,0,3,1,1,5,0,0,5,3,1964.0,2,2,624,2,2,2,0,0,0,0,0,0,3,4,4,0,7,2006,4,1,129900
20,1,71.0,9187,1,1,3,2,0,1,2,12,7,6,3,4,6,5,1983,1983,4,0,5,7,3,0.0,1,1,4,1,2,3,0,336,5,0,748,1084,4,2,1,0,1080,0,0,1080,0,0,1,1,3,1,1,5,0,0,5,0,1983.0,2,2,484,2,2,2,120,0,158,0,0,0,3,4,4,0,6,2007,4,1,134000
45,1,55.0,10594,1,1,3,3,0,2,2,13,7,6,3,6,5,5,1926,1950,4,0,0,1,3,0.0,1,2,2,1,2,3,5,0,5,0,768,768,5,3,0,0,789,0,0,789,0,0,1,0,2,1,1,5,0,0,5,3,1926.0,2,1,200,0,0,2,0,0,112,0,0,0,3,0,4,0,6,2007,4,1,96500
20,1,94.0,12220,1,1,3,3,0,2,2,3,7,6,3,4,10,5,2009,2009,5,0,15,3,1,305.0,3,2,5,3,2,3,4,1436,5,0,570,2006,4,4,1,0,2020,0,0,2020,1,0,2,1,3,1,3,9,0,1,1,0,2009.0,1,3,900,2,2,2,156,54,0,0,0,0,3,4,4,0,9,2009,1,3,402861
80,1,69.0,10448,1,1,0,3,0,1,2,23,7,6,3,7,6,6,1972,1972,4,0,4,6,1,333.0,1,2,5,1,2,3,5,0,5,0,689,689,4,2,1,0,1378,741,0,2119,0,0,2,1,3,1,1,7,0,1,2,0,1972.0,3,2,583,2,2,2,0,104,0,0,0,0,3,3,4,0,8,2009,5,0,158000
60,1,79.0,10208,1,1,0,3,0,2,2,14,7,6,3,0,7,5,1996,1997,4,0,5,7,1,921.0,0,2,4,0,2,3,5,0,5,0,1264,1264,4,4,1,0,1277,1067,0,2344,0,0,2,1,3,1,0,7,0,1,2,0,1996.0,3,3,889,2,2,2,220,0,0,0,0,0,3,4,4,0,7,2009,4,1,265000
60,1,69.0,9531,1,1,0,3,0,3,2,9,7,6,3,0,6,5,1998,1998,4,0,5,7,3,0.0,1,2,4,0,2,0,4,706,5,0,88,794,4,4,1,0,882,914,0,1796,1,0,2,1,3,1,1,7,0,0,5,0,1998.0,3,2,546,2,2,2,0,36,0,0,0,0,3,0,4,0,5,2007,4,1,211000
70,1,53.0,10918,1,1,3,3,0,2,2,13,7,6,3,0,7,9,1926,2004,2,0,1,2,3,0.0,0,2,2,0,2,3,5,0,5,0,1276,1276,4,4,1,0,1276,804,0,2080,0,0,1,1,3,1,0,9,0,2,1,3,1926.0,2,1,282,2,2,2,0,0,0,0,145,0,3,0,4,0,6,2009,4,1,234000
190,1,60.0,10800,1,0,3,3,0,2,2,10,7,6,4,0,4,7,1900,2000,4,0,1,2,3,0.0,1,2,2,4,4,4,6,0,6,0,0,0,4,2,0,4,694,600,0,1294,0,0,2,0,3,2,1,7,0,0,5,5,1980.0,0,0,0,5,5,1,220,114,210,0,0,0,3,4,4,0,8,2008,4,1,106250
20,1,90.0,11988,1,1,0,3,0,1,2,19,6,6,3,4,6,6,1957,1957,4,0,5,7,3,0.0,1,2,5,1,2,3,1,777,5,0,467,1244,4,4,1,4,1244,0,0,1244,0,0,1,1,3,1,1,6,0,2,1,0,1957.0,2,1,336,2,2,2,0,40,0,0,0,0,3,4,4,0,5,2007,4,1,150000
50,4,50.0,5000,1,1,3,3,0,1,2,11,6,6,3,1,6,7,1947,1950,4,0,15,3,3,0.0,1,1,5,1,2,3,0,399,5,0,605,1004,4,4,1,0,1004,660,0,1664,0,0,2,0,3,1,1,7,0,2,1,3,1950.0,2,2,420,2,2,2,0,24,36,0,0,0,3,4,4,0,10,2006,4,1,159000
60,1,130.0,40094,1,1,0,2,0,2,2,1,0,0,3,0,10,5,2007,2008,5,0,15,3,2,762.0,3,2,4,3,2,2,4,2260,5,0,878,3138,4,4,1,0,3138,1538,0,4676,1,0,3,1,3,1,3,11,0,1,1,4,2007.0,1,3,884,2,2,2,208,406,0,0,0,0,3,4,4,0,10,2007,1,3,184750
60,1,95.0,11787,1,1,0,3,0,2,2,14,7,6,3,0,7,5,1996,1997,4,0,5,7,1,594.0,0,2,4,0,2,3,4,719,5,0,660,1379,4,4,1,0,1383,1015,0,2398,1,0,2,1,3,1,0,8,0,1,2,0,1996.0,1,3,834,2,2,2,239,60,0,0,0,0,3,4,4,0,8,2007,4,1,315750
20,3,62.0,7500,1,2,3,3,0,2,2,0,7,6,3,4,7,5,2005,2005,4,0,5,7,3,0.0,0,2,4,0,2,3,5,0,5,0,1257,1257,4,4,1,0,1266,0,0,1266,0,0,2,0,3,1,0,6,0,1,2,0,2005.0,2,2,453,2,2,2,38,144,0,0,0,0,3,4,4,0,4,2006,4,1,176000
20,1,70.0,13300,1,1,3,3,0,2,2,19,7,6,3,4,5,7,1956,2000,5,0,0,1,3,0.0,1,2,5,0,2,3,1,377,5,0,551,928,4,2,1,0,928,0,0,928,0,0,1,0,2,1,1,4,0,0,5,0,1956.0,2,1,252,2,2,2,261,0,156,0,0,0,3,4,4,0,6,2007,4,1,132000
60,1,67.0,14948,1,1,0,3,0,2,2,3,7,6,3,0,9,5,2008,2008,5,0,5,7,2,268.0,3,2,4,3,2,1,4,1330,5,0,122,1452,4,4,1,0,1476,1237,0,2713,1,0,2,1,3,1,3,11,0,1,1,0,2008.0,1,3,858,2,2,2,126,66,0,0,0,0,3,4,4,0,11,2008,1,3,446261
30,1,58.0,9098,1,1,0,3,0,2,2,1,7,6,3,4,4,7,1920,2002,4,0,0,1,3,0.0,1,2,2,1,2,0,0,348,5,0,180,528,4,4,1,0,605,0,0,605,1,0,1,0,2,1,1,5,0,0,5,5,1980.0,0,0,0,5,5,1,0,0,144,0,0,0,3,4,4,0,7,2007,4,1,86000
20,1,69.0,32668,1,1,0,3,0,3,2,13,7,6,3,4,6,3,1957,1975,5,0,0,14,3,0.0,0,2,4,1,2,3,1,1219,5,0,816,2035,4,2,1,0,2515,0,0,2515,1,0,3,0,4,2,1,9,7,2,2,0,1975.0,3,2,484,2,2,2,0,0,200,0,0,0,3,4,4,0,3,2007,4,4,200624
80,1,85.0,10200,1,1,3,3,0,2,2,4,7,6,3,7,6,5,1988,1989,4,0,4,6,1,219.0,0,2,5,0,2,1,4,783,5,0,678,1461,4,4,1,0,1509,0,0,1509,1,0,2,0,3,1,0,5,0,1,3,0,1988.0,3,2,600,2,2,2,224,0,0,0,0,0,3,4,4,0,8,2008,4,0,175000
70,4,60.0,6155,1,1,0,3,0,4,2,11,8,5,3,0,6,8,1920,1999,4,0,0,1,3,0.0,1,2,2,2,3,0,5,0,5,0,611,611,4,4,1,0,751,611,0,1362,0,0,2,0,3,1,1,6,0,0,5,3,1920.0,1,2,502,2,3,2,0,0,84,0,0,0,3,4,4,0,6,2008,4,1,128000
20,1,60.0,7200,1,1,3,3,0,2,2,19,7,6,3,4,5,7,1955,2007,4,0,5,7,3,0.0,1,2,0,4,4,4,6,0,6,0,0,0,4,4,1,0,827,0,0,827,0,0,1,0,2,1,1,5,5,1,0,3,1967.0,2,1,392,2,2,2,0,0,0,0,0,0,3,4,4,0,4,2010,4,1,107500
20,1,50.0,5000,1,1,3,1,0,2,1,11,7,6,3,4,1,3,1946,1950,4,0,5,7,3,0.0,2,3,0,4,4,4,6,0,6,0,0,0,4,3,0,2,334,0,0,334,0,0,1,0,1,1,2,2,0,0,5,5,1980.0,0,0,0,5,5,1,0,0,0,0,0,0,3,4,4,0,1,2007,4,1,39300
60,1,74.0,9056,1,1,0,3,0,2,2,8,7,6,3,0,8,5,2004,2004,4,0,5,7,3,0.0,0,2,4,3,1,1,5,0,5,0,707,707,4,4,1,0,707,707,0,1414,0,0,2,1,3,1,0,6,0,1,1,0,2004.0,1,2,403,2,2,2,100,35,0,0,0,0,3,4,4,0,10,2006,4,1,178000
190,1,70.0,7000,1,1,3,3,0,2,2,1,7,6,4,0,5,7,1910,1991,4,0,1,2,3,0.0,1,2,5,0,2,2,4,969,5,0,148,1117,4,2,1,0,820,527,0,1347,1,0,1,0,3,1,1,5,0,0,5,5,1980.0,0,0,0,5,5,1,85,0,148,0,0,0,3,4,4,0,1,2008,4,1,107500
60,1,57.0,8924,1,1,0,3,0,3,2,9,7,6,3,0,7,5,1998,1999,4,0,5,7,3,0.0,1,2,4,0,2,1,5,0,5,0,880,880,4,4,1,0,880,844,0,1724,0,0,2,1,3,1,0,8,0,0,5,0,1998.0,1,2,527,2,2,2,120,155,0,0,0,0,3,4,4,0,7,2008,4,1,188000
20,1,69.0,12735,1,1,0,3,0,0,2,19,7,6,3,4,4,5,1972,1972,5,0,1,2,3,0.0,1,2,5,1,2,3,2,600,5,0,264,864,4,2,1,0,864,0,0,864,0,0,1,0,3,1,1,5,0,0,5,3,1980.0,2,2,576,2,2,2,216,0,0,0,0,0,3,2,4,0,4,2008,5,1,111250
20,1,69.0,11553,1,1,0,3,0,2,2,7,7,6,3,4,5,5,1968,1968,5,0,10,12,1,188.0,1,2,5,1,2,3,2,673,5,0,378,1051,4,2,1,0,1159,0,0,1159,0,0,1,1,3,1,1,7,0,1,3,0,1968.0,2,1,336,2,2,2,466,0,0,0,0,0,3,4,4,0,7,2006,4,1,158000
20,1,69.0,11423,1,1,3,3,0,2,2,9,7,6,3,4,8,5,2001,2002,4,0,5,7,1,479.0,0,2,4,0,2,1,4,1358,5,0,223,1581,4,4,1,0,1601,0,0,1601,1,0,2,0,3,1,0,6,0,1,2,0,2001.0,3,2,670,2,2,2,180,0,0,0,0,0,3,0,0,2000,5,2010,4,1,272000
20,1,85.0,14601,1,1,3,3,0,2,2,4,7,6,3,4,9,5,2006,2006,5,0,5,7,1,584.0,3,2,4,3,2,1,4,1260,5,0,578,1838,4,4,1,0,1838,0,0,1838,1,0,2,0,2,1,3,8,0,1,1,0,2006.0,1,3,765,2,2,2,270,68,0,0,0,0,3,4,4,0,3,2009,4,1,315000
60,1,69.0,11000,1,1,3,3,0,0,2,14,7,6,3,0,8,5,2000,2000,4,0,5,7,1,72.0,0,2,4,0,2,3,5,0,5,0,969,969,4,4,1,0,997,1288,0,2285,0,0,2,1,4,1,0,8,0,1,2,4,2000.0,1,3,648,2,2,2,0,56,0,0,0,0,3,4,4,0,6,2007,4,1,248000
20,1,78.0,10140,1,1,3,3,0,2,2,23,5,6,3,4,7,5,1998,1999,5,0,5,7,3,0.0,0,2,4,3,2,3,3,144,4,1127,379,1650,4,4,1,0,1680,0,0,1680,1,0,2,0,3,1,0,7,7,1,2,0,1998.0,1,2,583,2,2,2,78,73,0,0,0,0,3,4,4,0,6,2009,4,1,213250
120,2,34.0,4058,1,1,3,3,0,2,2,19,7,6,1,5,7,5,1998,1998,4,0,1,2,1,182.0,1,2,4,0,2,1,4,584,3,139,0,723,4,4,1,0,767,0,0,767,1,0,1,0,1,1,1,4,0,0,5,0,1998.0,1,1,367,2,2,2,120,40,0,0,0,0,3,4,4,0,6,2007,4,1,133000
60,1,58.0,17104,1,1,0,3,0,2,2,8,7,6,3,0,7,5,2006,2006,4,0,5,7,3,0.0,0,2,4,0,1,1,4,554,5,0,100,654,4,4,1,0,664,832,0,1496,1,0,2,1,3,1,0,7,0,1,1,0,2006.0,3,2,426,2,2,2,100,24,0,0,0,0,3,4,4,0,9,2006,1,3,179665
50,1,69.0,13837,1,1,0,3,0,1,2,23,7,6,3,1,7,5,1988,1988,4,0,4,6,1,178.0,0,1,4,0,1,3,4,1002,3,202,0,1204,4,1,1,0,1377,806,0,2183,0,0,2,1,4,1,0,9,0,0,5,0,1988.0,2,3,786,2,2,2,0,0,0,0,0,0,3,4,4,0,2,2006,4,1,229000
50,1,70.0,8737,1,1,0,2,0,2,2,11,7,6,3,1,6,7,1923,1950,4,0,11,1,3,0.0,1,2,2,0,2,3,1,300,5,0,765,1065,4,4,1,4,915,720,0,1635,0,0,1,1,3,1,1,6,0,1,1,3,1950.0,2,2,440,2,2,2,0,38,0,144,0,0,3,4,4,0,5,2007,4,1,210000
85,1,54.0,7244,1,1,3,3,0,2,2,12,7,6,3,5,5,7,1970,1970,4,0,5,7,3,0.0,1,1,5,0,2,1,0,619,5,0,149,768,4,4,1,0,768,0,0,768,1,0,1,0,2,1,1,5,0,0,5,3,1987.0,2,2,624,2,2,2,104,0,0,0,0,0,3,4,4,0,4,2007,4,1,129500
20,4,49.0,8235,1,1,0,0,0,2,2,10,6,7,3,4,5,7,1955,1995,4,0,1,2,3,0.0,1,1,5,1,2,3,3,180,1,645,0,825,4,2,1,0,825,0,0,825,1,0,1,0,2,1,1,4,0,0,5,3,1963.0,3,2,720,2,2,2,140,50,0,0,0,0,3,0,4,0,6,2008,4,1,125000
60,3,75.0,9375,1,1,3,3,0,2,2,0,7,6,3,0,7,5,2003,2004,4,0,5,7,3,0.0,0,2,4,0,2,3,5,0,5,0,912,912,4,4,1,0,912,1182,0,2094,0,0,2,1,4,1,0,8,0,1,1,4,2003.0,1,2,615,2,2,2,182,182,0,0,0,0,3,4,4,0,11,2009,4,1,263000
120,1,53.0,4043,1,1,3,3,0,2,2,22,7,6,1,4,6,6,1977,1977,4,0,10,12,3,0.0,1,2,5,0,2,3,0,559,5,0,510,1069,4,2,1,0,1069,0,0,1069,0,0,2,0,2,1,1,4,0,0,5,0,1977.0,3,2,440,2,2,2,0,55,0,0,200,0,3,4,4,0,10,2008,5,0,140000
20,4,50.0,6000,1,1,3,3,0,2,2,10,7,6,3,4,5,6,1957,1957,5,0,11,13,3,0.0,1,2,5,1,2,3,1,308,5,0,620,928,4,1,1,4,928,0,0,928,0,0,1,0,3,1,1,5,0,0,5,0,1957.0,1,1,288,2,2,2,0,0,0,0,0,0,3,4,4,0,6,2008,4,1,112500
20,1,87.0,11146,1,1,0,3,0,2,2,3,7,6,3,4,8,5,2006,2006,4,0,5,7,2,250.0,0,2,4,3,2,1,5,0,5,0,1709,1709,4,4,1,0,1717,0,0,1717,0,0,2,0,3,1,0,7,0,1,1,0,2006.0,3,3,908,2,2,2,169,39,0,0,0,0,3,4,4,0,7,2009,4,1,255500
20,1,67.0,8777,1,1,3,3,0,2,2,1,6,6,3,4,4,5,1949,2003,4,0,5,7,3,0.0,1,2,5,4,4,4,6,0,6,0,0,0,4,4,1,0,1126,0,0,1126,0,0,2,0,2,1,0,5,0,0,5,3,2002.0,1,2,520,2,2,1,0,96,0,0,0,0,3,0,4,0,5,2009,4,1,108000
60,1,85.0,10625,1,1,3,3,0,2,2,3,7,6,3,0,7,5,2003,2004,4,0,5,7,1,292.0,0,2,4,0,2,3,4,866,5,0,132,998,4,4,1,0,1006,1040,0,2046,1,0,2,1,3,1,0,8,0,1,1,4,2003.0,3,3,871,2,2,2,320,62,0,0,0,0,3,4,4,0,8,2008,4,1,284000
45,4,58.0,6380,1,1,3,3,0,2,2,11,7,6,3,6,5,6,1922,1950,4,0,1,2,3,0.0,1,2,2,1,3,3,5,0,5,0,993,993,4,2,1,4,1048,0,0,1048,0,0,1,0,2,1,1,5,0,1,1,3,1922.0,2,1,280,2,2,2,0,0,116,0,0,0,3,4,4,0,8,2006,4,1,113000
20,1,69.0,14850,1,1,0,3,0,2,2,19,7,6,3,4,5,5,1957,1957,4,0,0,1,3,0.0,1,2,5,1,2,3,1,895,5,0,197,1092,4,2,1,4,1092,0,0,1092,1,0,1,0,2,1,1,6,0,1,2,0,1957.0,1,1,299,2,2,2,268,0,0,0,122,0,3,2,4,0,5,2006,4,1,141000
50,0,60.0,11040,1,1,3,1,0,2,1,5,7,6,3,1,4,6,1920,1950,4,0,1,2,3,0.0,1,2,5,1,2,3,1,637,5,0,0,637,4,1,1,0,897,439,0,1336,0,0,1,1,3,1,1,7,0,0,5,1,1994.0,2,1,570,2,2,2,0,47,120,0,0,0,3,4,4,0,9,2006,5,1,108000
60,1,57.0,21872,1,1,2,0,0,0,2,8,7,6,3,0,7,5,1996,1997,4,0,4,6,3,0.0,1,2,4,0,2,2,4,604,5,0,125,729,4,4,1,0,729,717,0,1446,0,1,2,1,3,1,1,6,0,1,2,0,1996.0,2,2,406,2,2,2,264,22,0,0,0,0,3,4,4,0,8,2008,4,1,175000
120,1,69.0,3196,1,1,3,3,0,2,2,2,7,6,1,4,7,5,2003,2004,4,0,5,7,1,18.0,0,2,4,0,2,2,5,0,5,0,1374,1374,4,4,1,0,1557,0,0,1557,0,0,2,0,2,1,0,7,0,1,2,0,2003.0,1,2,420,2,2,2,143,20,0,0,0,0,3,4,4,0,10,2006,4,1,234000
20,1,69.0,11341,1,1,0,3,0,2,2,7,7,6,3,4,5,6,1957,1996,5,0,0,1,1,180.0,1,2,5,0,2,3,0,1302,5,0,90,1392,4,2,1,0,1392,0,0,1392,1,0,1,1,3,1,1,5,5,1,1,3,1957.0,2,2,528,2,2,2,0,0,0,0,95,0,3,4,4,0,5,2010,4,1,121500
